Id,Descripcion,Fecha,TotalSi,TotalNo,TotalAbstencion,TotalDispensado,Quorum,Resultado,Tipo,TipoCode,ResultadoCode,QuorumCode
34251,Boletín N° 13554-04,2020-09-23,145,3,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34252,Boletín N° 13550-13,2020-09-23,146,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34253,Boletín N° 13475-06,2020-09-23,146,0,2,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
34258,Boletín N° 13751-13,2020-09-24,58,78,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34259,Boletín N° 12250-25,2020-09-24,102,3,34,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34260,Boletín N° 12250-25,2020-09-24,108,2,29,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
34261,Boletín N° 12250-25,2020-09-24,108,1,30,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
34262,Boletín N° 13424-07,2020-09-24,112,11,15,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34263,Boletín N° 13328-03,2020-09-24,109,6,24,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34264,Boletín N° 13328-03,2020-09-24,32,80,27,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34265,Boletín N° 13760-07,2020-09-24,79,19,38,0,Reforma Constitucional 3/5,Unánime,Proyecto de Ley,1,2,4
34270,Boletín N° 13046-07,2020-09-29,134,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34271,Boletín N° 13046-07,2020-09-29,78,61,0,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
34272,Boletín N° 13046-07,2020-09-29,29,104,6,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34273,Boletín N° 13046-07,2020-09-29,137,2,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34274,Boletín N° 13359-11,2020-09-29,88,47,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34275,Boletín N° 13771-06,2020-09-29,140,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34281,Proyecto de Resolución N°,2020-09-30,58,58,4,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
34282,Proyecto de Resolución N°,2020-09-30,130,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34283,Proyecto de Resolución N°,2020-09-30,122,0,14,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34284,Proyecto de Resolución N°,2020-09-30,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34285,Proyecto de Resolución N°,2020-09-30,92,15,32,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34286,Proyecto de Resolución N°,2020-09-30,129,4,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34287,Proyecto de Resolución N°,2020-09-30,82,17,37,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34288,Proyecto de Resolución N°,2020-09-30,131,0,7,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34291,Proyecto de Resolución N°,2020-09-30,137,1,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34292,Boletín N° 13751-13,2020-09-30,116,14,12,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34293,Boletín N° 13751-13,2020-09-30,66,70,8,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34294,Boletín N° 13768-04,2020-09-30,83,11,47,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34295,Boletín N° 13768-04,2020-09-30,109,1,29,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34296,Boletín N° 13768-04,2020-09-30,63,63,2,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34297,Boletín N° 13768-04,2020-09-30,64,65,4,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34298,Boletín N° 13768-04,2020-09-30,71,61,2,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34299,Boletín N° 13768-04,2020-09-30,65,64,3,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34300,Boletín N° 13768-04,2020-09-30,64,62,5,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34301,Boletín N° 13768-04,2020-09-30,73,58,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34302,Boletín N° 13768-04,2020-09-30,66,65,2,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34303,Boletín N° 13768-04,2020-09-30,66,64,3,1,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34304,Boletín N° 13768-04,2020-09-30,69,64,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34305,Boletín N° 13768-04,2020-09-30,68,61,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34310,Proyecto de Resolución N°,2020-09-30,70,0,3,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34311,Proyecto de Resolución N°,2020-09-30,80,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34314,Proyecto de Resolución N°,2020-09-30,81,0,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34323,Proyecto de Resolución N°,2020-10-01,105,0,4,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34324,Boletín N° 12250-25,2020-10-01,88,3,25,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
34325,Boletín N° 12250-25,2020-10-01,87,4,26,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
34326,Boletín N° 12181-31,2020-10-01,116,0,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34327,Boletín N° 13442-31,2020-10-01,118,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34334,Boletín N° 13564-05,2020-10-06,85,23,24,1,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34335,Boletín N° 13545-07,2020-10-06,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34336,Boletín N° 13745-06,2020-10-06,140,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34337,Boletín N° 13745-06,2020-10-06,137,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34343,Proyecto de Resolución N°,2020-10-06,0,0,0,0,Quórum Simple,Proyecto de Resolución,,,2,1
34344,Proyecto de Resolución N°,2020-10-06,0,0,0,0,Quórum Simple,Proyecto de Resolución,,,2,1
34345,Proyecto de Resolución N°,2020-10-06,0,0,0,0,Quórum Simple,Proyecto de Resolución,,,2,1
34346,Proyecto de Resolución N°,2020-10-06,0,0,0,0,Quórum Simple,Proyecto de Resolución,,,2,1
34355,Proyecto de Resolución N°,2020-10-07,124,0,1,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34356,Proyecto de Resolución N°,2020-10-07,146,0,0,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34357,Proyecto de Resolución N°,2020-10-07,105,4,37,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34358,Proyecto de Resolución N°,2020-10-07,118,11,18,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34359,Boletín N° 13670-04,2020-10-07,75,47,27,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34360,Boletín N° 13670-04,2020-10-07,79,50,20,0,Ley Orgánica Constitucional,Unánime,Proyecto de Ley,1,2,5
34361,Boletín N° 13372-13,2020-10-07,148,0,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34367,Boletín N° 8970-06,2020-10-08,137,1,2,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34368,Boletín N° 8970-06,2020-10-08,90,3,47,0,Quórum Calificado,Aprobado,Proyecto de Ley,1,1,2
34369,Boletín N° 8970-06,2020-10-08,89,48,7,0,Ley Orgánica Constitucional,Aprobado,Proyecto de Ley,1,1,5
34372,Boletín N° 8970-06,2020-10-08,88,50,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34373,Boletín N° 8970-06,2020-10-08,25,120,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34374,Boletín N° 8970-06,2020-10-08,72,69,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34375,Boletín N° 8970-06,2020-10-08,79,63,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34376,Boletín N° 8970-06,2020-10-08,144,2,0,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34380,Boletín N° 8970-06,2020-10-08,73,66,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34381,Boletín N° 8970-06,2020-10-08,28,116,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34382,Boletín N° 8970-06,2020-10-08,70,69,5,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34383,Boletín N° 8970-06,2020-10-08,74,65,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34384,Boletín N° 8970-06,2020-10-08,86,56,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34385,Boletín N° 8970-06,2020-10-08,97,12,37,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34386,Boletín N° 8970-06,2020-10-08,123,5,17,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34387,Boletín N° 8970-06,2020-10-08,85,57,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34388,Boletín N° 8970-06,2020-10-08,88,53,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34389,Boletín N° 8970-06,2020-10-08,70,68,7,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34390,Boletín N° 8970-06,2020-10-08,90,52,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34391,Boletín N° 8970-06,2020-10-08,84,15,43,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34392,Boletín N° 8970-06,2020-10-08,133,2,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34393,Boletín N° 8970-06,2020-10-08,12,126,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34394,Boletín N° 8970-06,2020-10-08,78,59,5,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34395,Boletín N° 8970-06,2020-10-08,72,66,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34396,Boletín N° 8970-06,2020-10-08,78,63,1,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34397,Boletín N° 8970-06,2020-10-08,59,84,0,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34398,Boletín N° 8970-06,2020-10-08,79,58,6,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34399,Boletín N° 8970-06,2020-10-08,82,53,7,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34400,Boletín N° 8970-06,2020-10-08,83,55,4,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34401,Boletín N° 8970-06,2020-10-08,11,128,3,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34402,Boletín N° 8970-06,2020-10-08,80,60,3,0,Quórum Simple,Aprobado,Proyecto de Ley,1,1,1
34403,Boletín N° 8970-06,2020-10-08,4,138,1,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34404,Boletín N° 8970-06,2020-10-08,56,82,4,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34415,"OTROS-Admisibilidad de la acusación constitucional deducida por diez diputadas y diputados en contra del ex Ministro de Salud, señor Jaime Mañalich Muxi.",2020-10-13,71,73,7,0,Quórum Simple,Unánime,Otros,4,2,1
34423,Proyecto de Resolución N°,2020-10-14,107,0,19,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34424,Proyecto de Resolución N°,2020-10-14,126,1,8,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34425,Proyecto de Resolución N°,2020-10-14,67,67,1,0,Quórum Simple,Unánime,Proyecto de Resolución,2,2,1
34426,Proyecto de Resolución N°,2020-10-14,137,0,2,1,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34427,Proyecto de Resolución N°,2020-10-14,74,66,2,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34428,Proyecto de Resolución N°,2020-10-14,77,30,34,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34429,Proyecto de Resolución N°,2020-10-14,118,6,19,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34430,Proyecto de Resolución N°,2020-10-14,108,5,33,0,Quórum Simple,Aprobado,Proyecto de Resolución,2,1,1
34431,Boletín N° 13751-13,2020-10-14,71,59,18,0,Quórum Simple,Unánime,Proyecto de Ley,1,2,1
34432,"OTROS-Integración de la Comisión Mixta encargada de resolver las discrepancias entre ambas ramas del Congreso Nacional respecto del proyecto de ley, originado en mensaje, que reajusta el monto del ingreso mínimo mensual, así como la asignación familiar y maternal y el subsidio familiar",2020-10-14,127,15,5,0,Quórum Simple,Aprobado,Otros,4,1,1
